Latitude,Longitude
41.870145914,-87.696787454
41.801219701,-87.726488031
41.834042232,-87.674368991
42.006074109,-87.927364891
41.772532392,-87.57646936
41.837921113,-87.61947121
41.924673521,-87.711230943
41.729404564,-87.548481235
41.918578314,-87.636183854
42.008742697,-87.686966824
41.767351647,-87.582816839
41.714597905,-87.567022232
41.771435723,-87.636041807
41.713188977,-87.653647725
41.88649492,-87.700040573
41.783927628,-87.688646801
41.895609002,-87.769072428
41.894780776,-87.67820394
41.90374825,-87.70760271
41.709881649,-87.627181558
41.652577117,-87.610836736
41.912138405,-87.633156819
41.894587193,-87.708970317
41.828344704,-87.690762402
41.910003391,-87.771484281
41.914237123,-87.678155639
41.780311146,-87.611663179
41.753551196,-87.5658774
41.800394542,-87.687880297
41.697521825,-87.595822678
41.942340471,-87.776364792
41.785279851,-87.706871305
41.97852489,-87.836589041
41.841164277,-87.6171782
41.879422242,-87.630113765
41.899641572,-87.671634309
41.86610116,-87.659787932
41.656316254,-87.607563747
41.920653903,-87.654665606
41.924753648,-87.703278215
41.949239279,-87.698107558
41.92607694,-87.639133868
41.895361374,-87.726431415
41.767528356,-87.669958503
41.750241632,-87.672276686
41.774172337,-87.602141649
41.89371269,-87.622728826
41.932708981,-87.649528656
41.938323586,-87.785628771
41.762419957,-87.683180808
41.785758794,-87.791336594
41.88106593,-87.632339422
41.688218178,-87.537357913
41.733775252,-87.613723116
41.93856642,-87.767234734
41.684809877,-87.642147208
41.736491541,-87.615385513
41.808833439,-87.622824022
41.936903783,-87.644294256
41.921009356,-87.635676041
41.920394271,-87.66845103
41.730735959,-87.583891663
41.899410159,-87.624131266
41.881883933,-87.640060441
41.882394062,-87.627844798
41.735805436,-87.584004931
41.793390915,-87.711728299
41.838605616,-87.631687418
41.79529164,-87.64100177
41.776150283,-87.615522623
41.878531497,-87.750381613
41.876275065,-87.671757901
41.917407385,-87.70579017
41.87265317,-87.677589139
41.933145975,-87.679318281
41.902284129,-87.689470588
42.007865562,-87.668405616
41.893285756,-87.656538409
41.968116867,-87.739670358
41.750785857,-87.597906858
41.853930752,-87.623841071
41.895372185,-87.725362479
41.919428601,-87.732747436
41.827373751,-87.682568055
41.879267987,-87.743596316
42.021177601,-87.67220843
41.890964831,-87.712520383
41.764376777,-87.703401867
41.721394792,-87.648612493
41.772635626,-87.58384403
41.75456041,-87.626508786
41.78068708,-87.664249949
41.89132081,-87.752226583
41.746940271,-87.585872607
41.702851783,-87.606667153
41.984237719,-87.655208186
41.794672085,-87.623570871
41.888549885,-87.752920106
41.718664218,-87.551025769
41.917027233,-87.63699069
41.930896787,-87.697587655
41.700711885,-87.629259295
41.795991039,-87.630542489
41.785993008,-87.689924127
41.811344421,-87.694296042
41.94044868,-87.651081589
41.917656022,-87.688750258
41.950217177,-87.785082157
41.844025971,-87.643996181
41.844025971,-87.643996181
41.90234026,-87.747086812
42.001678506,-87.673348489
41.946542477,-87.736084376
41.933683664,-87.776050546
41.712359904,-87.62009309
41.744596575,-87.651147278
41.873553922,-87.754821897
41.965803756,-87.662481953
41.895903457,-87.63269508
41.745848924,-87.659679467
41.99827946,-87.670664922
41.876406613,-87.66367841
41.726379831,-87.636060313
41.876607964,-87.627644063
41.77410949,-87.608246307
41.769278449,-87.58286403
41.837690069,-87.730451796
41.660268694,-87.551981811
41.761388108,-87.621599317
41.777851045,-87.772177316
41.871089003,-87.736475205
41.862813779,-87.718541726
41.779975054,-87.630937377
41.784476434,-87.653412334
41.988551957,-87.665097533
41.66446478,-87.621255073
41.929528716,-87.745202589
41.858594819,-87.627214427
41.786607158,-87.675767994
41.903415695,-87.632903155
41.859736078,-87.72498065
41.975370278,-87.744023432
41.869934135,-87.715800643
41.73365047,-87.557845321
41.760736928,-87.646724633
41.92510186,-87.671992307
41.765558228,-87.622733535
41.817822779,-87.72392842
41.805470526,-87.603810519
41.90271022,-87.721733355
41.866335979,-87.711649982
41.891372662,-87.74677209
41.907056567,-87.634586291
41.8174293,-87.606719667
41.812370964,-87.726203043
41.885191719,-87.624486846
41.892631803,-87.618362824
41.77188602,-87.689199969
41.883257356,-87.669541269
41.670234415,-87.539318057
41.770020864,-87.6913338
41.753953399,-87.60403137
41.876587174,-87.628727499
42.018966968,-87.669084869
41.745304463,-87.605071009
42.011586386,-87.66457683
41.809693341,-87.592138525
41.90966446,-87.742769225
41.86383116,-87.725103363
41.875288057,-87.723999683
41.88119479,-87.764888143
41.773819241,-87.645848255
41.885347387,-87.627929824
41.835686337,-87.620644613
41.878019364,-87.641769287
41.975773105,-87.705103499
41.655660527,-87.59680543
41.706204287,-87.699685293
41.892631323,-87.6182857
41.892804604,-87.628112219
41.736936818,-87.584116352
41.829929212,-87.724198877
41.951526655,-87.661716311
41.721866607,-87.682095236
41.944817848,-87.780202831
41.77839975,-87.6836207
41.760751621,-87.669775401
41.80373934,-87.66241104
41.950008368,-87.653200022
41.756567256,-87.616004765
41.861934546,-87.725040574
41.881348623,-87.674525788
41.739339979,-87.604896575
41.803335167,-87.603761388
41.885901992,-87.632455489
41.880154994,-87.770515674
41.776150283,-87.615522623
41.809220836,-87.626902264
41.76480113,-87.674355883
41.970996283,-87.726169949
41.971811107,-87.746178078
41.96938944,-87.700488807
41.812429948,-87.621294979
41.7115472,-87.605587683
41.865357447,-87.693376639
41.765286035,-87.577086035
41.78788549,-87.588040939
41.807067906,-87.603843747
41.75322329,-87.663505427
41.92510186,-87.671992307
41.833157672,-87.614287907
41.92510186,-87.671992307
41.891765632,-87.766553683
41.900017263,-87.726225708
41.869185256,-87.671988881
41.998512341,-87.692345897
41.975033916,-87.679371651
41.972134016,-87.65630006
41.89554672,-87.70728242
41.908093658,-87.774348146
41.945863902,-87.767912706
41.984420301,-87.729694758
41.87393276,-87.755938363
41.932769071,-87.692780391
41.867802818,-87.65749014
41.786196343,-87.66074228
41.895750913,-87.623495923
41.933384769,-87.659863294
41.870101037,-87.656775686
41.955563385,-87.721103286
41.961762877,-87.655700247
41.830407799,-87.67371278
41.772683728,-87.615440298
41.799639692,-87.742948
41.994119598,-87.688063896
41.695908161,-87.595822806
41.709045633,-87.681700936
41.867802818,-87.65749014
41.866466983,-87.699966594
41.95247951,-87.667948568
41.908452786,-87.765880756
41.783209684,-87.615696882
41.88173662,-87.751432105
41.990091396,-87.656190726
41.918633393,-87.648528893
41.902660883,-87.667474253
41.777848842,-87.593011267
41.8087017,-87.622821809
41.874381838,-87.641536792
42.014916096,-87.670904385
41.939680604,-87.669864264
41.988047356,-87.655325921
41.893469034,-87.632648229
41.73360592,-87.648431523
41.758214815,-87.624119338
41.891520472,-87.647624933
41.737750767,-87.604855911
41.98287878,-87.791440835
41.721798031,-87.61971766
41.744027229,-87.601007054
41.829546421,-87.704597953
41.767836987,-87.590355138
41.816309506,-87.703362775
41.880279804,-87.762443285
41.74052956,-87.7106005
41.882764239,-87.76984646
41.808634077,-87.645527495
41.878864086,-87.638503099
41.865646249,-87.704424269
41.783198606,-87.610864492
41.901723459,-87.725052446
42.021723171,-87.673071312
41.854859956,-87.710215788
41.991453716,-87.658258308
41.899136171,-87.628659652
41.691548592,-87.677502248
41.906705287,-87.732547098
41.90271022,-87.721733355
41.881050073,-87.730587862
41.894307348,-87.629722783
41.922064752,-87.687552095
41.824060046,-87.701991687
41.796635609,-87.733062787
41.846410419,-87.698696391
41.904504556,-87.758304235
41.808606225,-87.602788251
41.935428755,-87.783400598
41.677167326,-87.632250389
41.865554907,-87.715402236
41.883090995,-87.748478329
41.922705617,-87.75856341
41.78143775,-87.608405738
41.775760552,-87.61551597
41.899605532,-87.673956149
41.751375347,-87.667105094
41.975773105,-87.705103499
41.764689827,-87.65895825
41.877797563,-87.626077739
41.913376455,-87.670206562
41.653347282,-87.596842761
41.781296636,-87.615652218
41.880237864,-87.662786483
41.853483443,-87.725788701
41.803201891,-87.72198373
41.903892302,-87.631858359
41.898669966,-87.675908872
41.684087123,-87.62530373
41.94044868,-87.651081589
41.891308785,-87.614359614
41.876177493,-87.679638733
41.799490663,-87.593499384
41.774069965,-87.644639452
41.774182884,-87.609440608
41.941837066,-87.721150074
41.749287997,-87.572282625
41.876326909,-87.742676011
41.998997673,-87.668634065
41.836817925,-87.730030636
41.708029389,-87.569290282
41.9301323,-87.785676799
41.971266941,-87.650293145
41.836063148,-87.659897487
41.788987036,-87.74147999
41.925398449,-87.652311296
41.865988976,-87.737829622
41.910465849,-87.67851383
41.749268788,-87.572282851
41.993311074,-87.671849469
41.747469072,-87.614555966
41.755462278,-87.634418897
41.833514358,-87.676594409
41.902525298,-87.668702569
41.812502972,-87.599325191
41.97443857,-87.81119077
41.946221444,-87.708253555
41.876777843,-87.701091211
41.882101844,-87.624954318
41.784754925,-87.588143196
41.947462382,-87.643647553
41.989187404,-87.69084305
41.69087182,-87.54131235
41.69087182,-87.54131235
41.716679404,-87.62274113
41.732552896,-87.629937507
41.769820851,-87.657885421
41.934532208,-87.649707642
41.713987803,-87.661151339
41.783482527,-87.639108545
41.895750913,-87.623495923
41.760683041,-87.641857727
41.881441785,-87.667837814
42.022547189,-87.676073253
41.70596378,-87.628242512
41.879192083,-87.713548684
41.933228076,-87.641356961
41.774231967,-87.770067888
41.775824389,-87.664755093
41.880186421,-87.768532463
41.653792789,-87.597843966
41.811734652,-87.662621066
41.942526246,-87.793425679
41.932012618,-87.640940116
42.007787944,-87.673024104
41.753252722,-87.667151648
41.765592306,-87.621145976
41.743163524,-87.605010924
41.893349463,-87.623456403
41.893710201,-87.626772679
41.811362157,-87.605922555
41.943374334,-87.748085781
41.806303735,-87.667339581
41.721571186,-87.635057344
41.871235563,-87.65325369
41.901281719,-87.637587897
41.700867542,-87.618466065
41.705885205,-87.659983285
41.867697344,-87.697156855
41.796802952,-87.605793832
41.863957884,-87.706816062
41.858761329,-87.623952866
41.735940525,-87.738468268
41.79069087,-87.617498271
41.944953005,-87.649416212
41.751902751,-87.553374538
41.903933222,-87.629128536
41.944953005,-87.649416212
41.880992442,-87.704486793
41.905199976,-87.663344538
41.857812994,-87.7042147
41.996721528,-87.688629897
41.88448372,-87.628949218
41.962114848,-87.767294745
41.920262571,-87.773984745
41.863934894,-87.71778941
41.921645045,-87.724242285
41.998434142,-87.677049865
41.768716367,-87.724946925
41.736871185,-87.58879593
41.907157084,-87.693253234
41.947168145,-87.657854541
41.89200307,-87.628076963
41.748232929,-87.641533277
41.748711173,-87.61001268
41.786092397,-87.651026559
41.89603887,-87.734733346
41.897470647,-87.773210309
41.967528132,-87.710895067
41.770191042,-87.722546543
41.921645045,-87.724242285
41.865393661,-87.722709581
41.854864309,-87.724846958
41.740345356,-87.602023542
41.938295279,-87.721852879
41.825482934,-87.599686934
41.756383676,-87.565110651
41.893682363,-87.710628249
41.840087909,-87.608331312
41.858568011,-87.710319284
42.022522141,-87.671237629
41.771431667,-87.682111024
41.907189914,-87.724004997
41.946578818,-87.711907591
41.785040409,-87.615742467
41.97744068,-87.83971247
41.751501206,-87.664677728
41.766940251,-87.587913183
41.992880953,-87.658302083
41.808500903,-87.616562762
41.906881803,-87.730098805
41.777991135,-87.607135703
41.749737947,-87.665850391
42.018789152,-87.668232945
41.97744068,-87.83971247
41.92795341,-87.668243923
41.685389871,-87.616320016
41.981584276,-87.767148085
41.936863406,-87.757532164
42.011481949,-87.670700842
41.729821197,-87.660455092
41.816695267,-87.695688227
41.872029496,-87.68373815
41.894961975,-87.751054963
41.794088699,-87.631799109
41.767447042,-87.689431324
41.742031817,-87.609186252
41.758273612,-87.622531689
41.765097091,-87.592736347
41.717149024,-87.632178642
41.853930752,-87.623841071
41.873192794,-87.743174845
41.689297658,-87.704402127
41.690194993,-87.649609807
41.736755788,-87.667945027
41.702855379,-87.668452115
41.88233367,-87.627841791
41.840087909,-87.608331312
41.872928118,-87.756435739
41.790754583,-87.739927261
41.759314882,-87.613903333
41.885481891,-87.627935689
41.854123419,-87.695522156
41.75191443,-87.647716532
41.757753793,-87.612656309
41.81657872,-87.692006248
41.755371021,-87.646591249
41.940251326,-87.649275328
41.961826575,-87.725403999
41.781245067,-87.731384123
41.927651441,-87.651846356
41.750872909,-87.557726016
41.757713649,-87.556390189
41.831014114,-87.617317037
41.807887928,-87.722790148
41.796673226,-87.797853178
41.883224831,-87.737148139
41.725716712,-87.549760644
41.953443342,-87.744957048
41.865694933,-87.719509038
41.919541685,-87.759694111
41.967538619,-87.713340244
41.713937857,-87.664349323
41.789641278,-87.651113603
41.794533814,-87.631438536
41.80156088,-87.621015557
41.771153826,-87.667629981
41.807887928,-87.722790148
41.884268781,-87.682758532
41.866810739,-87.625817031
41.742277646,-87.71567689
41.74227972,-87.715552286
41.808576158,-87.667840569
41.890151078,-87.643041403
41.943898575,-87.815516442
41.95239907,-87.753297022
41.768329988,-87.638439821
41.979200603,-87.842479289
41.890013524,-87.631664996
41.852122078,-87.679281762
41.913947654,-87.692509368
41.880769306,-87.722118889
41.764136138,-87.681902561
41.917467509,-87.75595394
41.981051896,-87.668375719
41.781059001,-87.685570065
41.751375347,-87.667105094
41.893646656,-87.631177143
41.991397074,-87.805641133
41.776150283,-87.615522623
41.965387049,-87.658338686
41.76587359,-87.576294705
41.899502773,-87.634312348
41.736277091,-87.585212192
41.78612028,-87.711541865
41.999301223,-87.810627028
41.809862729,-87.632683431
41.875155116,-87.667906709
41.705397141,-87.536494198
41.938689043,-87.757677461
41.885729338,-87.625780935
41.890128925,-87.765212935
41.880891843,-87.747741922
41.76023325,-87.701470487
41.953516372,-87.738890469
41.735962346,-87.633249078
41.81487352,-87.710273374
41.739404156,-87.602470244
41.91256717,-87.715007775
41.965911528,-87.65886264
41.779076327,-87.696134362
41.791599711,-87.673018032
41.769185486,-87.625732415
41.822856815,-87.690879645
41.806640412,-87.62276756
41.994913946,-87.881937669
41.787609913,-87.703387152
41.894960125,-87.751231281
41.909577258,-87.749867783
41.866977138,-87.622544036
41.755305393,-87.664777512
41.814744506,-87.710267288
41.828762287,-87.614436164
41.909860541,-87.638552799
41.72595163,-87.662788695
41.839678978,-87.634446373
41.754202159,-87.6125751
41.700360793,-87.532865251
41.735384188,-87.652116766
41.76354136,-87.71992651
41.799535754,-87.589857058
41.72164044,-87.594777708
41.685474655,-87.607964681
41.916854535,-87.75411869
41.945786539,-87.775096032
41.884640562,-87.629465296
41.889245439,-87.628577391
41.76508964,-87.623288534
41.663364882,-87.628473229
41.877822179,-87.655181405
41.839773278,-87.726861539
41.974861952,-87.890372151
41.770348245,-87.637277969
41.772935266,-87.581402676
41.877735349,-87.660480953
41.945184833,-87.811102385
41.76023325,-87.701470487
41.85199252,-87.688888738
41.754507854,-87.576050797
41.811393748,-87.603116057
41.807219231,-87.686843465
41.848388249,-87.686260292
41.904329662,-87.667996915
41.853727407,-87.69735037
41.761606716,-87.61395837
41.857037418,-87.725299889
41.973286475,-87.656747535
41.884640562,-87.629465296
41.874422837,-87.625299815
41.809723667,-87.667436208
41.884640562,-87.629465296
41.843838153,-87.705023234
41.721623049,-87.624701342
41.92510186,-87.671992307
41.876110004,-87.731030844
41.917078812,-87.756695962
41.879805791,-87.722065646
41.891694878,-87.626155832
41.768090011,-87.65662425
41.951292807,-87.644937036
41.878840427,-87.639582928
41.752650676,-87.567463994
41.824916284,-87.624829245
41.761813455,-87.692951395
41.906672989,-87.63604155
41.738667442,-87.712864537
41.682466444,-87.638544407
41.844580682,-87.701808336
41.69264078,-87.619025823
41.779745372,-87.645132349
41.754958458,-87.684198009
41.865357447,-87.693376639
41.734597039,-87.604774309
41.868043292,-87.624099912
41.981051896,-87.668375719
41.838017105,-87.648302823
41.942274395,-87.688252417
41.884497529,-87.625838595
41.969135104,-87.798904397
41.902823572,-87.707626432
41.929099834,-87.647145445
41.725013375,-87.680957159
41.741641188,-87.602536482
41.899153198,-87.627410584
41.963070794,-87.655984213
41.798063743,-87.734325718
41.893469034,-87.632648229
41.794686755,-87.693827111
41.720422274,-87.536495411
41.873219626,-87.675868666
41.896083132,-87.629765732
41.867206743,-87.643090037
41.772338073,-87.614582659
41.89174036,-87.745692606
41.728421858,-87.605998067
41.974422716,-87.798801354
41.998316184,-87.688680021
41.865154549,-87.713930253
41.933552616,-87.679887451
41.716173967,-87.565912015
41.721180629,-87.623717187
41.881713479,-87.753367558
41.893561722,-87.622723153
41.878011115,-87.620670248
41.882091837,-87.62555667
41.695908161,-87.595822806
41.769102111,-87.689477091
41.904653619,-87.6329484
41.85795524,-87.646647446
41.803365154,-87.721721771
41.770648384,-87.583786515
41.701076642,-87.6089099
41.779393421,-87.668314701
41.881714876,-87.651240388
41.768069819,-87.567306284
41.933267111,-87.671246437
41.896045119,-87.668997488
41.838178454,-87.635897548
41.751164599,-87.612198632
41.741414499,-87.592422276
41.903917122,-87.630531971
41.993270673,-87.656911137
41.876587174,-87.628727499
41.879719132,-87.72902505
41.976071454,-87.732645814
41.735866875,-87.731177851
41.888291882,-87.752911423
41.834316499,-87.719408977
41.795868205,-87.625732367
41.792350885,-87.654524588
41.965674191,-87.640663995
41.893469034,-87.632648229
41.814223686,-87.60667153
41.894272651,-87.726052394
41.765444001,-87.626906181
41.755838016,-87.612615437
41.894453197,-87.718723215
41.922979183,-87.694528194
41.722695026,-87.525946906
41.762337776,-87.688074906
41.996792844,-87.664168883
41.90048217,-87.749193895
41.912219416,-87.634743071
41.910292604,-87.634683257
41.959891679,-87.767222504
41.692391612,-87.639272406
41.893469034,-87.632648229
41.920769377,-87.76708709
41.969160607,-87.719498544
41.910676312,-87.649187069
41.775125668,-87.667775881
41.750133945,-87.662221927
41.915294916,-87.730486198
41.749069327,-87.627891948
41.952389116,-87.720221957
41.909020025,-87.795357625
41.736259984,-87.628068782
41.908134458,-87.735064878
41.736447471,-87.562413513
41.754805333,-87.670833516
41.963536051,-87.659968697
41.761938446,-87.580497454
41.909438867,-87.676000444
41.886491131,-87.743651082
41.894272651,-87.726052394
41.677325422,-87.644324784
41.961804693,-87.767282783
41.925843451,-87.702341464
41.775648021,-87.615513559
41.777491883,-87.792271439
41.780363057,-87.675142508
41.86821682,-87.6304532
41.852586768,-87.650210212
41.742874212,-87.617930694
41.831473951,-87.680196514
41.902807786,-87.624618962
41.746033934,-87.584919374
41.900796897,-87.625166477
41.903892302,-87.631858359
41.898412957,-87.698016472
41.896126482,-87.711456645
41.791160785,-87.579836586
41.773120341,-87.566637641
41.882655214,-87.669341856
41.788987036,-87.74147999
41.703862624,-87.668939776
41.9307324,-87.648943393
41.713196573,-87.53769442
41.764698678,-87.590959498
41.887902159,-87.636903101
41.775287356,-87.66537291
41.869820436,-87.695993967
41.729979273,-87.65559927
41.892837533,-87.628111857
41.863328327,-87.717773201
41.750089579,-87.59545948
41.728268479,-87.549293689
41.892804604,-87.628112219
41.866331725,-87.666379171
41.974861952,-87.890372151
41.89551524,-87.710577387
41.68395019,-87.619140257
41.896671452,-87.628594922
41.747443953,-87.569819866
41.774182884,-87.609440608
41.910007156,-87.634675348
41.717140196,-87.537700721
41.882655214,-87.669341856
41.697738258,-87.613509835
41.764136138,-87.681902561
41.71618255,-87.562274818
41.899734047,-87.624142375
41.866916243,-87.715436854
41.894532291,-87.708967178
41.741330273,-87.717613326
41.867127946,-87.721147439
41.880186421,-87.768532463
41.956909436,-87.760726779
41.722872046,-87.63597003
41.931919283,-87.716504085
41.931390304,-87.757309437
41.902085462,-87.641168032
41.879888156,-87.766478721
41.980779654,-87.65793708
41.733789017,-87.591718552
41.83103627,-87.623983873
41.886524557,-87.744282439
41.961443028,-87.748777151
41.839916841,-87.724430778
41.856017074,-87.72488008
41.83954133,-87.654506826
41.960211239,-87.708216117
41.772016903,-87.64458443
41.824068959,-87.606486838
41.753089591,-87.668362732
41.952731972,-87.650652832
41.743012368,-87.616320548
41.761898254,-87.582323261
41.869491081,-87.643733672
41.891308785,-87.614359614
41.769420427,-87.684594765
41.757457948,-87.586106086
41.722457906,-87.676052475
41.926523588,-87.634050522
41.963070794,-87.655984213
41.980779654,-87.65793708
41.795471399,-87.683517986
41.838485782,-87.61277506
41.878231598,-87.690093972
41.953953024,-87.702439262
41.712099781,-87.617539535
41.750857878,-87.602743451
41.881623795,-87.626200793
41.836126824,-87.618221478
41.885901992,-87.632455489
41.660833428,-87.637741331
41.678887433,-87.637118655
41.834042232,-87.674368991
41.937227668,-87.644305471
41.809786885,-87.645562848
42.001965016,-87.692432654
41.933683664,-87.776050546
41.757678154,-87.741643133
41.855019769,-87.6255469
41.92174309,-87.696289576
41.848232947,-87.633112726
42.018642563,-87.690182305
41.845405472,-87.640659929
41.873805186,-87.694529748
41.880237469,-87.76552823
41.931495367,-87.644367168
41.882394062,-87.627844798
41.953175113,-87.767480463
41.682555118,-87.621198429
41.755358678,-87.663560189
41.796695292,-87.663441686
41.910835515,-87.653351515
41.869749161,-87.640107132
41.75607752,-87.64587637
41.879972291,-87.648475483
41.92516291,-87.667361588
41.69592966,-87.623200261
41.766401059,-87.648086494
41.72236078,-87.625066872
41.873986481,-87.630658024
41.758528879,-87.556010177
41.789548647,-87.653542083
41.882177064,-87.68023491
41.961388689,-87.777055623
41.83893231,-87.665779349
41.762955814,-87.605505556
41.803667488,-87.590528166
41.930896787,-87.697587655
41.843509013,-87.711103975
41.909247001,-87.694518173
41.779664007,-87.596183778
41.873732481,-87.702226415
41.800375333,-87.68788049
41.820982288,-87.601400234
41.769044383,-87.571484631
41.874382929,-87.627286678
41.835686337,-87.620644613
41.989179276,-87.781606636
41.691545873,-87.702509279
41.932625696,-87.65445418
41.652919674,-87.617777979
41.883224344,-87.624971297
41.739860331,-87.601274245
41.784323332,-87.661909508
41.806159473,-87.643819065
41.751290896,-87.60481278
41.890032158,-87.773447912
41.765587437,-87.693053158
41.921098715,-87.694407322
41.844026941,-87.622100808
41.955682767,-87.648018432
41.6796504,-87.620560552
41.909078366,-87.685967358
41.804126004,-87.668499136
41.751065032,-87.682873958
41.962814601,-87.655817792
41.929743818,-87.684273777
41.776124596,-87.76764266
41.85102174,-87.618954852
41.790036743,-87.657196537
41.780803441,-87.702273186
41.847220775,-87.644534437
41.97443857,-87.81119077
41.90950992,-87.75500067
41.965387049,-87.658338686
41.892993568,-87.622707414
41.988047356,-87.655325921
41.931955331,-87.713515908
41.998734156,-87.660613118
41.685786823,-87.657366584
41.909862182,-87.728039133
41.848726334,-87.642077541
41.985999837,-87.655266727
41.877454917,-87.69450809
41.892571652,-87.621933457
41.969997008,-87.766342426
41.803181616,-87.585432024
41.885721036,-87.747069841
41.911067626,-87.705683274
41.888778301,-87.632512191
41.750832464,-87.605224746
41.929798155,-87.64096039
41.821236024,-87.619920712
41.90685149,-87.726429136
42.016941852,-87.68299777
41.994588742,-87.657522554
41.870766167,-87.721538626
41.917363526,-87.635429163
41.761596782,-87.57694609
41.868180939,-87.709271389
41.889548841,-87.631067771
41.953443342,-87.744957048
41.769293372,-87.59107515
41.677800201,-87.64295433
41.886190872,-87.624527215
41.926404101,-87.792881805
41.769231153,-87.569854828
41.750485314,-87.62298042
41.757734324,-87.607818594
41.96230433,-87.660978081
41.777925408,-87.768312426
41.807499342,-87.590234482
41.873091021,-87.629625073
41.880362084,-87.755847438
41.768646635,-87.628253023
41.783228893,-87.615696668
41.924228431,-87.747117979
41.751040328,-87.546828805
41.736509402,-87.54444873
41.884331884,-87.627907944
41.839813302,-87.721987679
41.939898633,-87.754281422
41.987621612,-87.706436253
41.896547178,-87.774048485
41.722352508,-87.584377376
41.897853043,-87.641944686
41.895224395,-87.733789655
41.707455731,-87.605637491
41.98938146,-87.658191923
41.736491541,-87.615385513
41.774287841,-87.711212569
41.743578861,-87.693682262
41.872873835,-87.696811792
41.791484819,-87.677874357
41.878305381,-87.699912133
41.882689697,-87.670560683
41.852750046,-87.640815604
41.700886572,-87.635402011
41.899540244,-87.754484557
41.95836005,-87.747459697
41.820265788,-87.614835706
41.797286045,-87.659812184
41.885901992,-87.632455489
41.851453418,-87.672255988
41.754350905,-87.550585227
41.733289529,-87.549947051
41.79054357,-87.780130326
41.957501068,-87.751769113
41.79041095,-87.606137471
41.803181616,-87.585432024
41.942340471,-87.776364792
41.790036743,-87.657196537
41.874123343,-87.743757437
41.887036452,-87.674353506
41.702218321,-87.530450967
41.895993005,-87.635683921
41.861359279,-87.694400341
41.767539987,-87.573892438
41.909443652,-87.630923227
41.74621174,-87.635406033
41.774798242,-87.741328166
41.878862127,-87.726271762
41.749460005,-87.72089612
41.746641335,-87.603835632
41.764674182,-87.722393601
41.784732216,-87.646127681
41.896087525,-87.713895902
41.974861952,-87.890372151
41.795545967,-87.779467542
41.692935267,-87.6824677
41.785902437,-87.685040973
41.952302697,-87.781627
41.896058183,-87.654804865
41.896774009,-87.640942565
41.779872827,-87.586450869
41.992935819,-87.700697034
41.726559159,-87.622331878
41.864008193,-87.677967505
41.998635559,-87.666761595
41.911175275,-87.686023322
41.785630278,-87.620124917
41.97527207,-87.765927883
41.900669528,-87.737059361
41.886816564,-87.631677946
41.830954079,-87.630703226
41.695354745,-87.636428472
41.783449861,-87.640971514
41.884163773,-87.686516386
41.955443086,-87.652936362
41.762040655,-87.616207711
41.778321993,-87.586402872
42.017575854,-87.812670681
41.766257253,-87.574549043
41.921000188,-87.636425726
41.946642165,-87.78008046
41.829651528,-87.614451899
41.807585874,-87.745912113
41.880108035,-87.647309981
41.90352381,-87.66674162
42.018447162,-87.698460689
41.781514139,-87.620614173
41.783598176,-87.729008167
41.780052052,-87.683662683
41.896774699,-87.680413101
41.896774699,-87.680413101
41.807646291,-87.741110208
41.946722816,-87.772944802
41.909630362,-87.800304773
41.692358646,-87.623096746
41.710076663,-87.612621412
41.773392627,-87.671335151
41.745984528,-87.713002964
41.745522022,-87.589340925
41.701250975,-87.614821898
41.69995028,-87.617919628
41.736372225,-87.556944239
41.747774007,-87.65245486
41.747167184,-87.600220148
41.8312592,-87.676224847
41.716517432,-87.622731926
41.908080474,-87.768290327
41.682485685,-87.657884365
41.836385231,-87.66571041
41.896774009,-87.640942565
41.893261633,-87.628801359
41.886443395,-87.626316579
41.744949362,-87.600153769
41.852835767,-87.633227699
41.876862637,-87.743860777
41.87686027,-87.743934237
41.830878612,-87.676856185
41.78176738,-87.693467857
41.759995481,-87.628516335
41.803181616,-87.585432024
41.899214544,-87.766763308
41.939269467,-87.663803978
41.934196977,-87.752274887
41.829896436,-87.643652451
41.8829238,-87.627861004
41.933683187,-87.756505995
41.869352917,-87.660693695
41.748526903,-87.663825429
41.89721079,-87.755655266
41.772633865,-87.699317858
41.749287997,-87.572282625
41.877227477,-87.714617839
41.905862337,-87.725678075
41.866426598,-87.70360159
41.695279435,-87.626345365
41.796942971,-87.684115567
41.837489008,-87.646264459
41.881361269,-87.757542328
41.998434142,-87.677049865
41.872603621,-87.676601968
41.955112434,-87.758073798
41.857178186,-87.666129235
41.685136331,-87.638032434
41.963027538,-87.706339132
41.940765661,-87.644421756
41.896888586,-87.628203192
41.855190551,-87.623871195
41.895560955,-87.705868184
41.749477205,-87.60356166
41.839809174,-87.717106897
41.875227028,-87.686254009
41.999659094,-87.683019265
41.871089003,-87.736475205
41.9710064,-87.706102764
41.842760996,-87.661618195
41.822551473,-87.665256122
41.808761659,-87.616570859
41.904370109,-87.631460067
41.822551473,-87.665256122
41.803515121,-87.743044463
42.002544528,-87.661327201
41.684126865,-87.651852303
41.932632364,-87.654189502
41.890852928,-87.675177367
41.74380228,-87.566114429
41.804360421,-87.586085846
41.728421858,-87.605998067
41.694310531,-87.631244076
41.849059357,-87.639053289
41.773223738,-87.679702672
41.883208906,-87.63319367
41.985999837,-87.655266727
41.909726516,-87.781732927
41.708865625,-87.634260964
41.85836136,-87.69566726
41.897895128,-87.624096605
41.756567256,-87.616004765
41.654974814,-87.547146046
41.807132491,-87.610151828
